ID	sample1
ENST00000507230	0.0
ENST00000505271	0.0089652
ENST00000509545	0.0
ENST00000511827	0.0
ENST00000504308	0.0
ENST00000253928	4.45763
ENST00000571140	0.0
ENST00000416288	0.0
ENST00000570425	3.53935
ENST00000573525	6.70826
ENST00000570759	1.70341
ENST00000573564	7.88478
ENST00000344592	0.0
ENST00000571580	0.0
ENST00000575604	0.0
ENST00000570752	6.06074
ENST00000574985	0.504985
ENST00000571983	0.737452
ENST00000575679	1.41094
ENST00000474362	0.0
ENST00000374721	0.0
ENST00000496626	1.44192
ENST00000482646	0.0
ENST00000489388	0.0
ENST00000374726	4.18836
ENST00000461968	0.0
ENST00000490460	1.89193
ENST00000466251	0.0
ENST00000482633	4.60931
ENST00000495960	3.33259
ENST00000429130	0.0
ENST00000469949	0.224105
ENST00000460270	5.34955
ENST00000496019	0.0
ENST00000354759	0.0
ENST00000489321	4.71059
ENST00000427847	0.0
ENST00000345491	0.0
ENST00000487132	0.0
ENST00000337656	1.00096
ENST00000374734	4.16088
ENST00000479070	0.0
ENST00000348787	0.815104
ENST00000464475	0.0
ENST00000361599	0.0
ENST00000497686	0.0
ENST00000484283	0.0
ENST00000395887	0.0
ENST00000494479	0.0
ENST00000463314	0.0
ENST00000342105	0.0
ENST00000374711	0.0
ENST00000495301	0.0
ENST00000472813	3.24124
ENST00000463960	0.13945
ENST00000487763	0.0
ENST00000473940	8.46215
ENST00000488328	0.0
ENST00000356917	0.0
ENST00000488741	1.50339
ENST00000474931	0.0
ENST00000468236	0.0387643
ENST00000344351	0.0
ENST00000490511	0.0
ENST00000469517	1.63497
ENST00000374728	0.0
ENST00000439705	1.19739
ENST00000417536	2.6674
ENST00000649765	45.4101
ENST00000644149	0.0
ENST00000469947	3.75235
ENST00000495174	1.50474
ENST00000471650	2.49618
ENST00000459646	6.18959
ENST00000466097	0.0
ENST00000643339	0.0
ENST00000649107	1.44811
ENST00000373448	1.14274
ENST00000373447	19.655
ENST00000473288	0.0
ENST00000620381	2.55358
ENST00000487362	0.0
ENST00000449821	0.00949954
ENST00000553851	9.53655
ENST00000618882	2.03058
ENST00000376386	1.11138
ENST00000379116	0.628538
ENST00000379101	0.00472029
ENST00000338555	0.322069
ENST00000470022	0.0
ENST00000325425	0.0
ENST00000467651	3.26389
ENST00000379099	0.0
ENST00000400928	0.0
ENST00000503023	15.0623
ENST00000507335	0.246074
ENST00000284274	14.5029
ENST00000514913	6.03715
ENST00000506417	23.2287
ENST00000508678	7.45216
ENST00000376358	0.0
ENST00000295767	1.0628
ENST00000396914	16.389
ENST00000420103	1.81358
ENST00000465806	0.850749
ENST00000475977	0.0
ENST00000376372	3.61643
ENST00000634944	0.626096
ENST00000635003	0.0
ENST00000634838	0.0
ENST00000486337	0.0
ENST00000634559	0.0
ENST00000322995	0.46942
ENST00000356463	3.85729
ENST00000485908	0.891549
ENST00000433252	0.960902
ENST00000367375	0.0
ENST00000473974	0.0
ENST00000376368	1.93869
ENST00000396681	0.0
ENST00000634852	1.51245
ENST00000634736	0.0
ENST00000635666	0.0
ENST00000480412	0.0
ENST00000475880	0.978194
ENST00000635344	0.0
ENST00000472654	0.697864
ENST00000419567	0.0
ENST00000634522	0.0
ENST00000474053	0.0
ENST00000423215	0.0
ENST00000471338	0.0
ENST00000476728	0.0
ENST00000465382	0.283332
ENST00000634465	0.0
ENST00000634849	2.22493
ENST00000635329	0.0
ENST00000465431	0.0
ENST00000634711	0.0245208
ENST00000496803	0.0
ENST00000376357	0.0
ENST00000634390	1.01807
ENST00000634671	2.15785
ENST00000636049	0.0
ENST00000636645	0.0
ENST00000634908	1.50284
ENST00000460501	0.0
ENST00000634939	0.0
ENST00000284268	6.66695
ENST00000502585	13.3911
ENST00000503939	14.2177
ENST00000515517	1.16
ENST00000646501	1.08557
ENST00000513115	5.26102
ENST00000503389	0.0
ENST00000647541	0.152017
ENST00000505140	0.743497
ENST00000373433	16.4103
ENST00000462548	4.34606
ENST00000495457	1.66
ENST00000449186	8.76017
ENST00000618318	0.808528
ENST00000614670	0.0
ENST00000622494	0.574554
ENST00000471511	2.49749
ENST00000484683	0.39688
ENST00000572045	0.0
ENST00000571007	0.0
ENST00000575885	0.0
ENST00000303746	0.0
ENST00000319500	1.29507
ENST00000575769	0.797552
ENST00000306077	16.6034
ENST00000432444	1.25495
ENST00000361475	0.0
ENST00000469269	2.17907
ENST00000468262	0.361744
ENST00000474777	0.0
ENST00000373403	0.0
ENST00000453095	0.0
ENST00000518852	0.756084
ENST00000240139	18.7942
ENST00000289963	1.09143
ENST00000397775	0.0
ENST00000522000	0.263502
ENST00000522034	0.0
ENST00000521651	2.76396
ENST00000523620	0.0
ENST00000354852	0.570919
ENST00000259874	64.2739
ENST00000376377	8.99488
ENST00000504595	0.0
ENST00000510662	0.0
ENST00000329673	0.220238
ENST00000451997	3.16019
ENST00000215904	30.5296
ENST00000403251	0.514529
ENST00000651643	6.60353
ENST00000322247	0.0
ENST00000402563	1.48574
ENST00000585785	0.0
ENST00000588475	5.18283
ENST00000589346	1.49249
ENST00000592976	1.54167
ENST00000591269	0.634436
ENST00000332432	0.0
ENST00000507111	0.0
ENST00000505509	0.0
ENST00000608606	0.0
ENST00000601399	0.0
ENST00000626721	1.36871
ENST00000215909	533.173
ENST00000464120	2.00825
ENST00000425542	7.10187
ENST00000480207	0.0
ENST00000454173	1.00357
ENST00000489315	0.0
ENST00000472321	3.83048
ENST00000354700	5.90573
ENST00000492936	2.33377
ENST00000467278	5.93629
ENST00000470659	1.76069
ENST00000379037	0.0
ENST00000476572	2.96528
ENST00000493992	6.22706
ENST00000472541	2.69346
ENST00000354980	0.0
ENST00000478065	2.05274
ENST00000479108	0.524224
ENST00000438966	0.0
ENST00000353662	4.31382
ENST00000514226	9.57332
ENST00000429814	6.9281
ENST00000491385	0.0
ENST00000495668	0.0
ENST00000588552	1.80756
ENST00000587303	0.282452
ENST00000592099	0.0
ENST00000588012	0.588439
ENST00000589851	0.0
ENST00000590509	0.0
ENST00000591760	0.579963
ENST00000586065	0.0
ENST00000262963	0.0
ENST00000308683	36.3563
ENST00000279024	0.0
ENST00000460881	0.0
ENST00000484362	0.0
ENST00000487506	0.0
ENST00000435901	0.0
ENST00000496900	0.0
ENST00000611812	0.0
ENST00000493862	0.0
ENST00000438329	0.00123602
ENST00000359114	2.77754
ENST00000474032	0.0
ENST00000468597	0.0
ENST00000484650	2.39814
ENST00000611699	27.3025
ENST00000285021	25.5455
ENST00000476581	4.44333
ENST00000427795	2.45645
ENST00000477324	1.72644
ENST00000455144	0.474506
ENST00000452172	0.0
ENST00000511155	0.0
ENST00000510362	1.40442
ENST00000399793	0.0
ENST00000306320	4.13899
ENST00000509977	0.257149
ENST00000506441	0.719258
ENST00000509048	2.3602
ENST00000543302	0.0
ENST00000588457	0.687572
ENST00000383314	12.5914
ENST00000592764	4.29728
ENST00000591746	0.0
ENST00000589866	0.0
ENST00000262173	0.181216
ENST00000588417	0.0
ENST00000593007	0.0
ENST00000591922	0.0
ENST00000380034	1.37992
ENST00000380027	0.830337
ENST00000433961	15.3609
ENST00000396847	3.09901
ENST00000438025	1.57094
ENST00000483835	5.3966
ENST00000492086	0.0178358
ENST00000465634	1.15115
ENST00000487241	0.0
ENST00000412903	0.0
ENST00000419850	0.627617
ENST00000502955	0.0
ENST00000505066	0.0
ENST00000460944	0.0
ENST00000324771	0.0
ENST00000505534	0.0
ENST00000513749	0.0
ENST00000503180	0.0
ENST00000508317	0.0
ENST00000482050	0.0
ENST00000418800	0.0
ENST00000509639	0.0
ENST00000515529	0.0
ENST00000412274	0.0
ENST00000507901	0.0
ENST00000507046	0.0
ENST00000437124	0.0
ENST00000454612	0.871998
ENST00000396342	0.0
ENST00000504651	0.0
ENST00000512694	0.0
ENST00000503628	0.982471
ENST00000515233	0.0
ENST00000506573	5.54623
ENST00000515881	0.193678
ENST00000513043	0.0
ENST00000511510	0.0
ENST00000376569	3.76744e-06
ENST00000376570	4.86644
ENST00000504927	5.48883
ENST00000428153	2.58624
ENST00000376568	1.49781
ENST00000513243	0.0
ENST00000452441	0.287326
ENST00000515219	0.0
ENST00000482873	0.0
ENST00000504152	0.0
ENST00000508312	0.428989
ENST00000512336	0.0
ENST00000421124	0.0
ENST00000512725	0.0
ENST00000504679	0.0
ENST00000503495	0.0
ENST00000431373	0.0
ENST00000503670	0.0
ENST00000376567	0.378617
ENST00000446312	0.757493
ENST00000376575	0.0
ENST00000513240	0.518504
ENST00000424544	0.0
ENST00000508472	0.300101
ENST00000507533	3.50242
ENST00000485023	5.33001e-05
ENST00000417521	0.0
ENST00000514534	0.0
ENST00000465966	0.0
ENST00000513514	3.8363
ENST00000514434	1.85632
ENST00000484556	0.0
ENST00000571102	2.07709
ENST00000431515	0.0
ENST00000572832	0.0
ENST00000574333	0.0
ENST00000440027	0.0
ENST00000575040	11.988
ENST00000262300	29.3022
ENST00000575981	3.56148
ENST00000574680	1.99854
ENST00000574385	0.0
ENST00000574730	0.0
ENST00000573944	0.0
ENST00000382240	4.72224
ENST00000576268	0.0
ENST00000574415	0.0
ENST00000575632	6.96685
ENST00000572059	3.93633
ENST00000572619	0.0
ENST00000570649	0.0
ENST00000572658	0.0
ENST00000680239	2.10815e-05
ENST00000680956	0.668708
ENST00000680360	0.821031
ENST00000681528	2.40482
ENST00000647962	0.0
ENST00000649900	0.0
ENST00000680291	4.02387
ENST00000355072	45.331
ENST00000648150	0.565784
ENST00000506137	3.77884
ENST00000512909	2.2922
ENST00000510626	1.94139
ENST00000649131	2.22408
ENST00000509618	8.79754
ENST00000650588	1.2134
ENST00000650595	2.9195
ENST00000513639	5.20742
ENST00000513326	1.89574
ENST00000509043	0.0
ENST00000509751	3.50899
ENST00000512068	4.39183
ENST00000513806	0.0
ENST00000508321	1.31685
ENST00000533755	0.0
ENST00000534434	0.0
ENST00000321760	0.0
ENST00000525425	0.0
ENST00000532060	0.0
ENST00000460647	0.0
ENST00000530140	0.0
ENST00000472458	0.0
ENST00000481535	0.0
ENST00000529496	0.0
ENST00000495665	0.0
ENST00000555751	0.0
ENST00000455236	7.06735e-07
ENST00000642449	0.0
ENST00000417318	0.0
ENST00000489102	0.305878
ENST00000489039	0.0
ENST00000490381	0.0
ENST00000262865	0.0
ENST00000340857	1.79916
ENST00000445195	0.0
ENST00000323205	2.00597
ENST00000415371	0.0
ENST00000478203	0.0
ENST00000248924	16.2078
ENST00000426858	0.0
ENST00000451984	0.728449
ENST00000522037	0.0
ENST00000523941	1.13318
ENST00000240123	0.0
ENST00000517500	0.0
ENST00000517535	0.0
ENST00000523402	0.0
ENST00000520563	0.0
ENST00000524057	0.0
ENST00000518512	0.0
ENST00000520574	0.0
ENST00000521787	0.0
ENST00000523740	0.0
ENST00000522315	0.0
ENST00000519453	0.0
ENST00000523900	0.475763
ENST00000523965	0.0
ENST00000521554	1.65599
ENST00000522721	0.0
ENST00000523348	0.010349
ENST00000517962	0.211335
ENST00000520207	0.445671
ENST00000519127	0.0
ENST00000382951	0.0
ENST00000481538	0.0
ENST00000298690	0.0
ENST00000379031	18.2854
ENST00000470520	1.04394
ENST00000463758	0.808372
ENST00000467712	0.946874
ENST00000493657	2.72231
ENST00000308227	0.0
ENST00000306024	19.1066
ENST00000555038	0.0
ENST00000556399	0.0
ENST00000298694	0.0
ENST00000553709	0.0
ENST00000555232	0.0555581
ENST00000555052	0.0
ENST00000554514	0.113176
ENST00000557498	0.0
ENST00000513610	0.046301
ENST00000515803	0.0
ENST00000505695	0.0967521
ENST00000513882	0.0
ENST00000506343	0.418103
ENST00000512061	0.0
ENST00000510401	0.532773
ENST00000508318	0.0
ENST00000511972	0.0
ENST00000502436	0.113058
ENST00000507288	0.0
ENST00000274203	1.2629e-10
ENST00000249041	0.0
ENST00000412331	7.63082e-09
ENST00000624234	12.6879
ENST00000439997	3.89456
ENST00000476955	0.0
ENST00000381683	0.0
ENST00000652021	5.73387
ENST00000414316	0.75313
ENST00000436452	51.4157
ENST00000477256	157.005
ENST00000406934	1.72281
ENST00000451427	0.0
ENST00000464790	2.29766
ENST00000482600	208.117
ENST00000450376	2.54396
ENST00000460638	107.198
ENST00000622810	1.45086
ENST00000610642	3.0726
ENST00000613060	0.223316
ENST00000618278	0.959245
ENST00000649500	0.0591856
ENST00000621751	3.60451
ENST00000613930	0.0
ENST00000622176	3.54747
ENST00000615188	1.61274
ENST00000452775	0.0
ENST00000452151	0.0
ENST00000622186	20.1565
ENST00000217407	0.123166
ENST00000595228	0.0
ENST00000613549	0.0
ENST00000343572	0.0
ENST00000609727	0.0
ENST00000425490	16.677
ENST00000379965	87.081
ENST00000460454	18.5968
ENST00000454828	45.0791
ENST00000414641	0.647905
ENST00000480395	23.6797
ENST00000414897	28.8582
ENST00000493494	0.0
ENST00000450670	19.0017
ENST00000429063	0.330925
ENST00000444844	0.0109853
ENST00000470030	2.89627
ENST00000435064	38.5865
ENST00000497304	2.12416
ENST00000323275	0.0
ENST00000411962	0.0
ENST00000462432	6.4915
ENST00000478641	5.02112
ENST00000421495	0.0
ENST00000458452	0.0
ENST00000419704	0.0
ENST00000532772	0.0
ENST00000450926	0.0
ENST00000527098	0.0
ENST00000485710	9.64447
ENST00000461514	0.0
ENST00000525164	4.20948
ENST00000528879	0.0
ENST00000525769	0.0
ENST00000531377	0.0
ENST00000527383	0.0
ENST00000531292	2.84738
ENST00000467408	0.0
ENST00000434694	0.0
ENST00000531020	0.194158
ENST00000533916	0.0
ENST00000488042	0.0
ENST00000526797	0.0
ENST00000526332	0.0
ENST00000430786	0.0
ENST00000527719	0.0
ENST00000530031	0.0
ENST00000526113	0.0
ENST00000526904	2.04615
ENST00000525603	2.19266
ENST00000429572	6.17953
ENST00000498173	1.44883
ENST00000496353	0.92503
ENST00000493534	0.0
ENST00000534345	0.0
ENST00000532952	0.0
ENST00000490853	0.0
ENST00000531019	0.0
ENST00000498476	0.0
ENST00000470679	0.0
ENST00000525285	0.0
ENST00000530233	1.7144
ENST00000540437	0.0
ENST00000545578	0.0
ENST00000620829	0.0
ENST00000618806	0.0
ENST00000589410	0.0
ENST00000324750	0.0
ENST00000327606	0.0
ENST00000399821	0.0
ENST00000331302	0.0
ENST00000323434	0.0
ENST00000572965	0.0
ENST00000536489	0.0
ENST00000572075	0.0
ENST00000570893	0.429465
ENST00000576001	0.0
ENST00000570954	0.0
ENST00000576420	0.0
ENST00000577079	0.0
ENST00000574722	0.0
ENST00000570638	0.0
ENST00000574953	0.0
ENST00000573780	0.0
ENST00000575736	0.0
ENST00000575130	0.0
ENST00000575634	0.0
ENST00000573588	0.0
ENST00000573448	0.0
ENST00000574011	0.0
ENST00000572866	0.0
ENST00000618002	0.0
ENST00000592345	0.0
ENST00000589203	2.70186
ENST00000587419	0.0
ENST00000592049	0.0
ENST00000592411	0.0
ENST00000591393	0.47696
ENST00000589498	0.425673
ENST00000624133	1.38064
ENST00000590202	2.31259e-08
ENST00000588435	4.70957
ENST00000587512	1.718
ENST00000586507	0.22408
ENST00000591987	5.37396
ENST00000281043	0.0
ENST00000638417	0.0
ENST00000222033	0.0
ENST00000342833	0.0
ENST00000448587	0.707098
ENST00000646675	0.0
ENST00000590789	0.0
ENST00000587632	0.0
ENST00000646160	0.0
ENST00000636667	0.457378
ENST00000638011	0.0
ENST00000637886	0.0
ENST00000638155	0.263989
ENST00000635914	0.772637
ENST00000438097	0.0
ENST00000648336	0.0
ENST00000630424	1.53021
ENST00000649550	20.8026
ENST00000650110	3.1073e-06
ENST00000428984	3.7263
ENST00000566215	0.0
ENST00000626176	3.77123
ENST00000604860	2.08587
ENST00000675177	7.21482
ENST00000675593	0.936343
ENST00000625778	1.2821
ENST00000631247	0.598621
ENST00000675000	2.46485
ENST00000626068	0.0
ENST00000626793	0.0
ENST00000628733	6.53351
ENST00000630907	1.19967
ENST00000675038	0.469354
ENST00000630607	0.61288
ENST00000629886	7.90337
ENST00000628267	2.62396
ENST00000629252	2.17582
ENST00000628890	1.01157
ENST00000625681	9.13998
ENST00000626589	2.30356
ENST00000676452	1.4054
ENST00000627018	0.0
ENST00000604870	0.266286
ENST00000396392	0.0
ENST00000396396	0.0
ENST00000431583	0.0
ENST00000587852	0.487572
ENST00000472639	0.0
ENST00000496758	0.108103
ENST00000252542	16.3041
ENST00000587802	6.39951
ENST00000589925	15.1547
ENST00000590000	9.82906
ENST00000585449	4.14747
ENST00000591123	1.15913
ENST00000592599	4.14133
ENST00000591101	2.41636
ENST00000591310	4.21007
ENST00000591120	2.29583
ENST00000590262	0.960775
ENST00000293978	2.73576
ENST00000576565	0.0
ENST00000318782	17.1691
ENST00000572687	5.84761
ENST00000574988	2.62322
ENST00000381323	4.47091
ENST00000406434	1.67157
ENST00000469507	0.904821
ENST00000445605	3.48615
ENST00000451689	0.0
ENST00000573315	0.0
ENST00000573465	0.0
ENST00000572266	0.0
ENST00000571152	0.362695
ENST00000317121	0.179825
ENST00000641350	0.0
ENST00000317254	0.226637
ENST00000377311	0.0
ENST00000641377	0.0
ENST00000641181	0.0
ENST00000317093	0.0
ENST00000445369	0.0
ENST00000641645	0.199843
ENST00000328796	0.352351
ENST00000396925	0.0
ENST00000572154	0.528527
ENST00000317037	0.0
ENST00000360947	1.4787
ENST00000451119	0.955814
ENST00000421093	0.0
ENST00000555270	0.536488
ENST00000554478	0.0
ENST00000556174	0.0
ENST00000554923	0.0
ENST00000553296	0.0
ENST00000553980	0.0
ENST00000556944	0.0
ENST00000555697	0.0
ENST00000556101	0.0
ENST00000624093	0.524754
ENST00000265382	4.45273
ENST00000472907	0.0
ENST00000474356	0.628021
ENST00000377284	1.70766
ENST00000437200	0.0
ENST00000440050	0.0
ENST00000478500	0.466694
ENST00000541509	2.99219
ENST00000329322	0.0
ENST00000379946	0.0
ENST00000537935	0.0
ENST00000641726	0.41054
ENST00000316987	0.0
ENST00000573001	0.180316
ENST00000326577	0.0
ENST00000341627	1.36857
ENST00000574699	0.0
ENST00000575124	0.0
ENST00000575836	0.0
ENST00000571351	0.0
ENST00000610445	0.0
ENST00000528915	0.0
ENST00000641160	0.0
ENST00000641878	0.0
ENST00000641905	0.0
ENST00000329564	0.0
ENST00000454685	0.0
ENST00000215957	13.9835
ENST00000445494	0.0
ENST00000680578	0.0
ENST00000679832	3.11467
ENST00000681920	1.44296
ENST00000680375	0.0
ENST00000680501	2.337
ENST00000424008	0.0
ENST00000489812	0.167274
ENST00000680868	0.0
ENST00000402631	1.18957
ENST00000621039	0.0960139
ENST00000430219	0.0309784
ENST00000637182	0.0
ENST00000422481	0.0
ENST00000413414	0.0
ENST00000637939	0.0
ENST00000619221	0.0
ENST00000340110	0.0
ENST00000532411	0.0
ENST00000589863	0.0
ENST00000591666	0.0
ENST00000292123	0.0
ENST00000592224	38.972
ENST00000586934	0.0
ENST00000454510	0.0
ENST00000588852	20.0478
ENST00000590485	3.79212
ENST00000592707	18.7643
ENST00000592396	2.76231
ENST00000589006	14.6075
ENST00000586281	1.78343
ENST00000591991	2.60506
ENST00000592555	0.0
ENST00000332249	0.0
ENST00000641156	0.0
ENST00000641835	0.244034
ENST00000330728	0.0
ENST00000641279	0.0
ENST00000399080	0.0
ENST00000511306	0.246924
ENST00000358970	0.0
ENST00000389891	0.0
ENST00000620346	0.0
ENST00000641900	0.116071
ENST00000641423	0.0
ENST00000641938	0.0
ENST00000404666	0.0
ENST00000457525	0.0
ENST00000295156	0.136918
ENST00000451533	0.0
ENST00000483921	0.0
ENST00000406397	0.0
ENST00000248089	21.5639
ENST00000574151	0.0
ENST00000576921	1.88654
ENST00000573095	0.0
ENST00000572355	0.0
ENST00000575214	0.107378
ENST00000574980	2.49544
ENST00000354679	0.0
ENST00000573842	0.0
ENST00000316529	0.0
ENST00000530810	0.0
ENST00000673682	0.0
ENST00000418511	0.0
ENST00000554329	0.0
ENST00000554844	0.0
ENST00000556585	0.19467
ENST00000555314	0.0
ENST00000553744	0.0
ENST00000311352	0.0
ENST00000316375	0.0
ENST00000456545	0.0
ENST00000308354	0.0
ENST00000452226	0.0
ENST00000397760	3.34
ENST00000397761	0.0
ENST00000616289	0.0
ENST00000436754	0.0
ENST00000426493	0.0
ENST00000429812	0.0
ENST00000409141	0.566831
ENST00000265810	0.216227
ENST00000409417	5.4301
ENST00000416159	0.0
ENST00000448520	0.0
ENST00000491330	0.423612
ENST00000622226	0.376822
ENST00000464275	0.199272
ENST00000614502	0.0
ENST00000443561	0.0
ENST00000339162	0.0
ENST00000622702	0.0
ENST00000449352	4.05017
ENST00000529360	3.40512
ENST00000265978	2.58291
ENST00000524416	3.10209
ENST00000532797	0.119593
ENST00000641039	0.0
ENST00000641697	0.190634
ENST00000304418	0.0
ENST00000641822	0.0
ENST00000448223	6.85737e-06
ENST00000351948	12.4089
ENST00000481708	1.37921
ENST00000402989	15.0658
ENST00000446852	2.88466
ENST00000430591	2.44845
ENST00000381272	2.96443
ENST00000621152	0.0
ENST00000428868	0.0
ENST00000489535	0.268723
ENST00000507492	0.143639
ENST00000505599	0.0474301
ENST00000438480	0.195935
ENST00000510580	0.0
ENST00000403305	0.644197
ENST00000619227	2.77642
ENST00000249079	0.0
ENST00000403026	0.0
ENST00000418863	0.0
ENST00000422191	0.0
ENST00000394264	3.85588
ENST00000377276	0.0
ENST00000576143	3.07552
ENST00000574957	0.375153
ENST00000326266	21.4375
ENST00000574549	3.6476
ENST00000571057	0.279171
ENST00000575576	1.24489
ENST00000574498	0.73479
ENST00000573704	0.0
ENST00000253952	0.0
ENST00000571046	1.52643
ENST00000463438	3.14957
ENST00000383794	1.26991
ENST00000303688	9.42798
ENST00000465759	1.37269
ENST00000476763	2.42824
ENST00000611584	0.0
ENST00000506631	0.0
ENST00000344733	0.215768
ENST00000502947	0.0
ENST00000514268	0.0
ENST00000382788	0.20937
ENST00000511805	0.0
ENST00000513784	0.0
ENST00000338806	0.0
ENST00000506998	0.0
ENST00000508158	0.14194
ENST00000505570	0.181462
ENST00000512990	0.0
ENST00000503041	0.0
ENST00000504194	0.0
ENST00000643191	0.0
ENST00000512266	0.201844
ENST00000513991	0.0238652
ENST00000515521	0.0
ENST00000510803	0.0
ENST00000509746	0.0
ENST00000511709	0.0
ENST00000507041	0.171011
ENST00000507246	0.0
ENST00000504559	0.618469
ENST00000509772	0.0
ENST00000336727	0.0
ENST00000642330	0.555323
ENST00000643352	0.157681
ENST00000645088	1.39561e-09
ENST00000642889	0.0
ENST00000646862	0.288258
ENST00000644977	0.0
ENST00000643765	2.55208
ENST00000360127	0.0
ENST00000571106	0.0
ENST00000491373	0.204671
ENST00000575151	0.0
ENST00000629953	0.0
ENST00000336053	0.0
ENST00000554969	11.0289
ENST00000556142	0.0
ENST00000554455	88.1312
ENST00000449098	3.09029
ENST00000430246	8.78058
ENST00000553753	40.7732
ENST00000555914	79.296
ENST00000555309	2.54032
ENST00000557442	2.8501
ENST00000556628	0.0
ENST00000555883	7.40424
ENST00000556513	0.0
ENST00000553444	3.64581
ENST00000557201	131.95
ENST00000553300	30.8439
ENST00000556897	215.684
ENST00000420743	0.0
ENST00000557157	1.89112
ENST00000554539	1.09648
ENST00000554383	4.28578
ENST00000555585	2.13702
ENST00000554417	4.7518
ENST00000555215	3.79177
ENST00000555137	9.10361e-07
ENST00000554891	0.0
ENST00000556226	2.36889
ENST00000555176	0.0
ENST00000553614	11.6181
ENST00000557336	1.51025
ENST00000557768	10.8768
ENST00000557033	0.0
ENST00000555127	20.0945
ENST00000329099	2.68598
ENST00000644653	1.21362
ENST00000484259	1.48455
ENST00000396366	3.5816
ENST00000377270	0.0
ENST00000498653	11.3594
ENST00000579292	0.596738
ENST00000665241	0.0
ENST00000580206	0.0378448
ENST00000320584	0.0
ENST00000358984	0.0
ENST00000533426	0.0
ENST00000379936	0.0
ENST00000490012	0.544058
ENST00000374706	4.92872
ENST00000493157	0.0
ENST00000374704	12.9716
ENST00000492478	4.41018
ENST00000470025	0.0
ENST00000465416	5.17575
ENST00000497692	3.9519
ENST00000265375	2.05293
ENST00000339497	0.0
ENST00000337620	6.9501
ENST00000396386	73.4205
ENST00000456948	12.1706
ENST00000409747	39.6624
ENST00000497498	17.7
ENST00000481300	1.88539
ENST00000462165	5.75535
ENST00000481057	24.8913
ENST00000484894	0.0
ENST00000460648	0.0
ENST00000407936	0.0
ENST00000488684	4.31739
ENST00000492213	2.87386
ENST00000483713	8.83909
ENST00000442738	0.63275
ENST00000443002	5.17324
ENST00000606538	2.42861
ENST00000405557	0.0
ENST00000470701	53.588
ENST00000333418	0.0
ENST00000427034	0.0
ENST00000608713	0.0
ENST00000334619	0.0
ENST00000532715	0.0
ENST00000525014	0.0
ENST00000531712	0.0
ENST00000525462	0.0
ENST00000532396	0.0
ENST00000643713	0.0
ENST00000413932	0.0
ENST00000606364	0.0
ENST00000423935	0.0
ENST00000648087	0.411627
ENST00000647986	1.42603
ENST00000636438	0.0
ENST00000377259	1.58038
ENST00000348208	0.301344
ENST00000377245	18.961
ENST00000649943	0.359321
ENST00000649114	0.534002
ENST00000636247	3.01361e-08
ENST00000650333	0.0
ENST00000649783	0.41543
ENST00000650522	0.0
ENST00000535702	0.0
ENST00000649939	0.0
ENST00000649134	0.0033319
ENST00000539225	0.0
ENST00000650084	1.69826
ENST00000648402	0.0
ENST00000650378	0.0
ENST00000650460	0.0206034
ENST00000648862	0.0
ENST00000648153	0.0
ENST00000648042	2.57133
ENST00000648460	0.357778
ENST00000649927	0.209951
ENST00000498204	0.479739
ENST00000650353	0.179841
ENST00000253697	0.0
ENST00000435614	0.0
ENST00000412910	1.00466
ENST00000495387	0.0
ENST00000532354	0.0
ENST00000303927	7.54353
ENST00000524852	1.65097
ENST00000530979	1.51262
ENST00000606445	0.0
ENST00000322611	144.164
ENST00000616743	43.5485
ENST00000681160	0.0
ENST00000681866	0.0
ENST00000437048	0.0182368
ENST00000679447	0.0
ENST00000680465	0.0
ENST00000681217	0.754952
ENST00000681578	0.0
ENST00000681570	0.0965838
ENST00000681661	5.65971
ENST00000680872	9.27719
ENST00000681050	0.0
ENST00000681317	0.0
ENST00000681943	0.0
ENST00000681510	0.0
ENST00000680641	0.0
ENST00000681946	1.49688
ENST00000681600	0.0
ENST00000576149	0.0
ENST00000681917	0.0
ENST00000541903	0.0
ENST00000681858	0.0
ENST00000681103	0.0
ENST00000679468	0.0
ENST00000570771	0.0
ENST00000681096	1.40716
ENST00000573028	0.0
ENST00000571805	0.0
ENST00000681478	0.0
ENST00000680128	0.0
ENST00000291074	0.0
ENST00000679817	0.121894
ENST00000389040	0.0
ENST00000401468	0.0
ENST00000572334	0.0
ENST00000680704	0.0
ENST00000680069	1.1588
ENST00000570359	0.191354
ENST00000680944	0.168644
ENST00000679978	0.0
ENST00000572607	0.0
ENST00000681902	0.0
ENST00000679361	0.0
ENST00000681154	0.0
ENST00000680702	0.0
ENST00000681897	0.0
ENST00000681830	0.0
ENST00000679959	0.0
ENST00000680114	1.59157
ENST00000680958	0.0
ENST00000680274	0.0
ENST00000681229	0.0
ENST00000681035	0.389761
ENST00000681133	0.0
ENST00000570650	0.0
ENST00000679680	0.0
ENST00000576019	0.299843
ENST00000679961	0.0
ENST00000681120	0.33584
ENST00000575207	0.0482893
ENST00000680660	0.379326
ENST00000680241	2.28895
ENST00000680970	0.339148
ENST00000681423	0.931625
ENST00000572259	0.0
ENST00000575100	1.0514
ENST00000681295	0.0
ENST00000681205	0.0
ENST00000570510	0.0
ENST00000681442	1.8085
ENST00000571456	0.286744
ENST00000574029	0.879592
ENST00000679865	0.0
ENST00000651746	0.0
ENST00000446929	0.0
ENST00000360880	0.153934
ENST00000396884	2.04258e-06
ENST00000427770	0.0
ENST00000470555	0.0
ENST00000652356	0.0
ENST00000342245	8.4991
