ID	ENCFF168AZV	ENCFF362CPC	ENCFF940WVU	ENCFF213XDA	ENCFF281VKZ	ENCFF250BDM
ENST00000393370.7	7448.562183283473	6272.314966708482	5397.3755880168355	8925.655818003701	5557.0991942206165	6633.212205110457
ENST00000452489.6	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000423100.5	122.1075767751389	96.49715333397664	49.51720722951226	326.54838358550126	555.7099194220617	230.72042452558114
ENST00000436883.5	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000414510.5	1465.2909213016667	1061.4686866737432	1336.964595196831	435.3978447806683	555.7099194220617	1211.282228759301
ENST00000432651.5	0.0	0.0	0.0	0.0	0.0	288.4005306569764
ENST00000435132.5	0.0	0.0	0.0	108.84946119516708	0.0	173.04031839418585
ENST00000434095.2	0.0	0.0	0.0	0.0	277.85495971103086	115.36021226279057
ENST00000600965.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000372491.4	183.16136516270834	96.49715333397664	148.55162168853676	0.0	0.0	0.0
ENST00000654735.1	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000436710.6	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000657651.1	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000665063.2	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000444641.2	0.0	48.24857666698832	49.51720722951226	0.0	0.0	0.0
ENST00000636615.1	122.1075767751389	0.0	297.1032433770735	108.84946119516708	277.85495971103086	0.0
ENST00000236671.7	17400.329690457293	16452.764643443017	18618.469918296607	17415.913791226732	16393.44262295082	13612.505047009286
ENST00000637381.2	854.7530374259723	771.9772266718131	346.6204506065858	435.3978447806683	555.7099194220617	576.8010613139528
ENST00000433655.6	183.16136516270834	48.24857666698832	148.55162168853676	0.0	0.0	0.0
ENST00000637915.1	0.0	0.0	0.0	0.0	277.85495971103086	0.0
ENST00000637387.1	61.05378838756945	0.0	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000636843.1	0.0	0.0	0.0	217.69892239033416	0.0	0.0
ENST00000397298.8	2686.366689053056	3425.648943356171	3317.6528843773212	1741.5913791226733	2500.694637399278	2710.964988175578
ENST00000381514.7	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000462288.5	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000381361.4	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000331289.5	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000396895.3	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000641529.1	61.05378838756945	48.24857666698832	49.51720722951226	0.0	0.0	0.0
ENST00000328611.5	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000380211.1	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000278302.9	244.2151535502778	434.2371900028949	297.1032433770735	761.9462283661696	555.7099194220617	634.4811674453481
ENST00000380107.5	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000380097.8	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000445329.5	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000506134.5	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000469187.5	0.0	48.24857666698832	0.0	108.84946119516708	0.0	0.0
ENST00000429814.3	122.1075767751389	385.98861333590656	198.06882891804904	0.0	0.0	57.680106131395284
ENST00000380034.8	183.16136516270834	289.49146000192997	346.6204506065858	326.54838358550126	833.5648791330925	749.8413797081387
ENST00000684655.1	427.3765187129861	434.2371900028949	346.6204506065858	0.0	833.5648791330925	288.4005306569764
ENST00000682968.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000379965.8	0.0	0.0	0.0	870.7956895613366	1944.984717977216	2191.844032993021
ENST00000493494.1	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000377497.7	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000497441.5	0.0	0.0	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000377487.5	0.0	0.0	0.0	108.84946119516708	277.85495971103086	288.4005306569764
ENST00000394430.5	0.0	0.0	0.0	326.54838358550126	277.85495971103086	403.760742919767
ENST00000164139.4	61.05378838756945	0.0	49.51720722951226	544.2473059758354	833.5648791330925	807.521485839534
ENST00000377387.5	183.16136516270834	96.49715333397664	198.06882891804904	217.69892239033416	0.0	0.0
ENST00000377390.8	4640.087917455278	2991.4117533532763	3317.6528843773212	5333.623598563187	3612.114476243401	3057.04562496395
ENST00000227503.13	2747.4204774406253	3087.9089066872525	2971.032433770735	4027.430064221182	3056.404556821339	2480.244563649997
ENST00000377394.7	427.3765187129861	192.99430666795328	99.03441445902452	435.3978447806683	555.7099194220617	230.72042452558114
ENST00000334944.9	976.8606142011112	530.7343433368716	742.7581084426838	653.0967671710025	833.5648791330925	403.760742919767
ENST00000681407.1	122.1075767751389	48.24857666698832	99.03441445902452	0.0	277.85495971103086	0.0
ENST00000413725.5	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000433274.6	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000594089.1	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000294066.7	1892.6674400146528	2074.688796680498	1782.6194602624412	326.54838358550126	0.0	519.1209551825575
ENST00000377350.7	244.2151535502778	144.74573000096498	99.03441445902452	0.0	0.0	115.36021226279057
ENST00000377313.6	0.0	0.0	49.51720722951226	108.84946119516708	0.0	57.680106131395284
ENST00000315422.9	1831.6136516270835	1785.197336678568	1782.6194602624412	3374.3332970501797	2778.5495971103082	2595.6047759127878
ENST00000450708.7	2136.8825935649306	1254.4629933416963	1931.171081950978	2612.38706868401	2222.839677688247	1903.4435023360443
ENST00000377321.5	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000377326.7	610.5378838756944	385.98861333590656	297.1032433770735	761.9462283661696	0.0	403.760742919767
ENST00000312049.11	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000478548.3	183.16136516270834	48.24857666698832	49.51720722951226	108.84946119516708	0.0	57.680106131395284
ENST00000672304.1	61.05378838756945	0.0	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000440873.6	854.7530374259723	1399.2087233426614	1336.964595196831	761.9462283661696	1111.4198388441234	1153.6021226279056
ENST00000671939.2	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000342711.6	61.05378838756945	48.24857666698832	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000320631.8	2686.366689053056	3184.406060021229	2624.4119831641497	3156.6343746598454	1111.4198388441234	1615.042971679068
ENST00000484846.1	0.0	0.0	49.51720722951226	108.84946119516708	0.0	57.680106131395284
ENST00000384864.1	61.05378838756945	48.24857666698832	99.03441445902452	0.0	0.0	57.680106131395284
ENST00000377264.8	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000260210.5	1404.2371329140974	1157.9658400077199	1435.9990096558554	870.7956895613366	0.0	1384.3225471534868
ENST00000227322.8	5983.271261981806	6272.314966708482	6041.099282000495	9252.204201589202	7502.083912197832	6690.892311241852
ENST00000357780.5	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000375320.5	0.0	48.24857666698832	49.51720722951226	0.0	0.0	0.0
ENST00000359492.6	183.16136516270834	144.74573000096498	297.1032433770735	0.0	0.0	0.0
ENST00000375329.6	0.0	48.24857666698832	148.55162168853676	0.0	0.0	0.0
ENST00000375323.5	610.5378838756944	868.4743800057898	841.7925229017084	0.0	0.0	0.0
ENST00000236850.5	5128.5182245558335	7189.03792338126	6437.236939836594	0.0	0.0	0.0
ENST00000445177.6	366.32273032541667	723.7286500048249	693.2409012131716	1088.4946119516708	0.0	807.521485839534
ENST00000375300.6	0.0	241.2428833349416	198.06882891804904	108.84946119516708	277.85495971103086	57.680106131395284
ENST00000465421.5	0.0	144.74573000096498	0.0	0.0	0.0	0.0
ENST00000446921.6	61.05378838756945	96.49715333397664	0.0	0.0	0.0	57.680106131395284
ENST00000416553.2	0.0	0.0	0.0	544.2473059758354	1389.2747985551541	980.5618042337198
ENST00000280871.9	427.3765187129861	241.2428833349416	247.5860361475613	217.69892239033416	0.0	403.760742919767
ENST00000380858.1	0.0	48.24857666698832	49.51720722951226	108.84946119516708	0.0	115.36021226279057
ENST00000618127.1	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000298910.12	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000585222.1	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000380615.8	305.2689419378472	192.99430666795328	148.55162168853676	0.0	0.0	0.0
ENST00000380617.7	0.0	144.74573000096498	99.03441445902452	0.0	0.0	57.680106131395284
ENST00000480854.1	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000686624.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000692514.1	0.0	144.74573000096498	49.51720722951226	0.0	0.0	0.0
ENST00000375645.8	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000375630.6	0.0	48.24857666698832	99.03441445902452	217.69892239033416	0.0	0.0
ENST00000487903.5	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000614170.1	671.591672263264	675.4800733378365	1287.4473879673187	761.9462283661696	0.0	461.4408490511623
ENST00000375608.7	61.05378838756945	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000535094.7	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000375604.6	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000261963.11	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000469415.1	0.0	0.0	49.51720722951226	217.69892239033416	0.0	0.0
ENST00000488765.1	122.1075767751389	0.0	0.0	0.0	0.0	0.0
ENST00000602192.1	0.0	48.24857666698832	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000446789.2	0.0	48.24857666698832	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000346342.8	0.0	48.24857666698832	99.03441445902452	0.0	0.0	0.0
ENST00000375559.8	1587.3984980768057	3087.9089066872525	2525.377568705125	217.69892239033416	0.0	0.0
ENST00000409306.5	61.05378838756945	144.74573000096498	0.0	0.0	0.0	0.0
ENST00000375551.7	183.16136516270834	289.49146000192997	247.5860361475613	0.0	0.0	57.680106131395284
ENST00000477269.5	122.1075767751389	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000483537.1	0.0	96.49715333397664	49.51720722951226	0.0	0.0	0.0
ENST00000668546.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000668539.1	61.05378838756945	144.74573000096498	49.51720722951226	0.0	0.0	0.0
ENST00000670436.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000448352.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000417615.1	1282.1295561389584	1399.2087233426614	1435.9990096558554	217.69892239033416	555.7099194220617	2249.524139124416
ENST00000331768.10	4090.603821967153	3570.394673357136	3020.5496410002474	3047.7849134646785	4445.679355376494	3576.1665801465074
ENST00000446066.5	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000329331.7	0.0	48.24857666698832	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000436070.6	61.05378838756945	48.24857666698832	0.0	108.84946119516708	0.0	0.0
ENST00000382044.9	1282.1295561389584	2074.688796680498	2822.4808120821986	1959.2903015130075	555.7099194220617	1730.4031839418585
ENST00000263801.7	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000476454.5	122.1075767751389	0.0	148.55162168853676	0.0	0.0	0.0
ENST00000382039.7	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000414758.1	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000300231.6	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000381885.5	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000300283.10	0.0	0.0	0.0	108.84946119516708	277.85495971103086	115.36021226279057
ENST00000441322.6	61.05378838756945	0.0	0.0	979.6451507565038	1111.4198388441234	807.521485839534
ENST00000621680.1	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000434505.5	0.0	0.0	0.0	0.0	277.85495971103086	173.04031839418585
ENST00000413453.7	61.05378838756945	48.24857666698832	49.51720722951226	435.3978447806683	555.7099194220617	1038.241910365115
ENST00000687921.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000687794.1	183.16136516270834	144.74573000096498	0.0	108.84946119516708	277.85495971103086	115.36021226279057
ENST00000686402.1	61.05378838756945	48.24857666698832	198.06882891804904	217.69892239033416	0.0	230.72042452558114
ENST00000687211.1	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000685864.1	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000691274.1	61.05378838756945	0.0	99.03441445902452	0.0	277.85495971103086	0.0
ENST00000686314.1	122.1075767751389	192.99430666795328	148.55162168853676	217.69892239033416	277.85495971103086	115.36021226279057
ENST00000687665.1	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000690274.1	122.1075767751389	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000693281.1	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000300289.10	86085.84162647292	96931.39052397954	83436.49418172815	83705.23565908348	85301.47263128647	77579.74274672665
ENST00000692484.1	0.0	0.0	0.0	217.69892239033416	0.0	57.680106131395284
ENST00000319359.8	61.05378838756945	48.24857666698832	0.0	217.69892239033416	555.7099194220617	634.4811674453481
ENST00000381359.5	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000249786.9	12271.811465901459	17128.244716780853	17826.19460262441	7728.311744856863	11947.763267574326	23706.52362000346
ENST00000486144.1	488.4303071005556	482.4857666698832	544.6892795246348	1197.344073146838	1389.2747985551541	1326.6424410220916
ENST00000445816.5	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000339624.9	183.16136516270834	482.4857666698832	643.7236939836594	217.69892239033416	277.85495971103086	346.0806367883717
ENST00000409617.6	0.0	0.0	49.51720722951226	0.0	0.0	57.680106131395284
ENST00000402131.5	0.0	48.24857666698832	99.03441445902452	0.0	0.0	57.680106131395284
ENST00000403425.5	0.0	48.24857666698832	49.51720722951226	0.0	0.0	57.680106131395284
ENST00000409614.1	61.05378838756945	96.49715333397664	99.03441445902452	0.0	0.0	57.680106131395284
ENST00000406925.6	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000442995.4	671.591672263264	1929.9430666795329	1733.102253032929	1850.4408403178404	2500.694637399278	3345.446155620926
ENST00000267812.4	4579.034129067709	4004.631863360031	4258.479821738054	4462.8279090018505	5557.0991942206165	3460.806367883717
ENST00000484386.1	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000381246.6	183.16136516270834	144.74573000096498	99.03441445902452	108.84946119516708	0.0	115.36021226279057
ENST00000263795.11	1892.6674400146528	1206.214416674708	1931.171081950978	1306.193534342005	2222.839677688247	1211.282228759301
ENST00000451079.1	61.05378838756945	0.0	148.55162168853676	217.69892239033416	0.0	173.04031839418585
ENST00000293860.6	2320.043958727639	1881.6944900125445	2624.4119831641497	1523.8924567323393	3612.114476243401	3922.2472169348794
ENST00000293861.8	3480.0659380914585	2508.9259866833927	2822.4808120821986	1741.5913791226733	1944.984717977216	2480.244563649997
ENST00000397876.6	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000466183.1	183.16136516270834	337.74003666891826	297.1032433770735	108.84946119516708	555.7099194220617	288.4005306569764
ENST00000481947.1	122.1075767751389	48.24857666698832	148.55162168853676	0.0	0.0	0.0
ENST00000262316.10	1221.0757677513889	1399.2087233426614	1634.0678385739045	870.7956895613366	555.7099194220617	807.521485839534
ENST00000624755.1	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000356432.8	4151.657610354722	3232.6546366882176	3020.5496410002474	2285.838685098509	3056.404556821339	1903.4435023360443
ENST00000219431.4	0.0	144.74573000096498	198.06882891804904	326.54838358550126	277.85495971103086	173.04031839418585
ENST00000611875.5	0.0	0.0	0.0	326.54838358550126	0.0	288.4005306569764
ENST00000399953.7	549.484095488125	241.2428833349416	346.6204506065858	761.9462283661696	277.85495971103086	288.4005306569764
ENST00000621703.4	0.0	144.74573000096498	148.55162168853676	108.84946119516708	0.0	57.680106131395284
ENST00000601483.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000487791.1	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000199708.3	0.0	48.24857666698832	99.03441445902452	108.84946119516708	0.0	115.36021226279057
ENST00000337351.8	183.16136516270834	48.24857666698832	148.55162168853676	0.0	833.5648791330925	173.04031839418585
ENST00000397783.5	122.1075767751389	96.49715333397664	247.5860361475613	217.69892239033416	555.7099194220617	288.4005306569764
ENST00000629543.2	61.05378838756945	144.74573000096498	99.03441445902452	217.69892239033416	277.85495971103086	115.36021226279057
ENST00000293872.13	1098.96819097625	964.9715333397664	940.8269373607328	2721.236529879177	2778.5495971103082	1788.0832900732537
ENST00000464711.5	0.0	0.0	49.51720722951226	0.0	0.0	57.680106131395284
ENST00000397780.5	61.05378838756945	144.74573000096498	49.51720722951226	108.84946119516708	277.85495971103086	230.72042452558114
ENST00000419516.5	0.0	0.0	49.51720722951226	0.0	277.85495971103086	0.0
ENST00000418978.5	61.05378838756945	48.24857666698832	49.51720722951226	0.0	0.0	0.0
ENST00000666018.1	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000399932.8	14164.478905916112	11627.906976744185	11587.026491705868	8925.655818003701	6946.373992775771	8652.015919709293
ENST00000301678.7	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000397770.8	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000316163.9	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000219409.8	61.05378838756945	820.2258033388015	544.6892795246348	0.0	277.85495971103086	57.680106131395284
ENST00000219406.11	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000262320.8	244.2151535502778	385.98861333590656	247.5860361475613	1306.193534342005	277.85495971103086	519.1209551825575
ENST00000354866.7	1709.5060748519445	2026.4402200135096	1336.964595196831	3374.3332970501797	2778.5495971103082	2653.284882044183
ENST00000199706.13	2075.828805177361	2315.9316800154397	1832.1366674919534	979.6451507565038	1111.4198388441234	1326.6424410220916
ENST00000483764.5	0.0	96.49715333397664	148.55162168853676	0.0	0.0	115.36021226279057
ENST00000469744.1	244.2151535502778	96.49715333397664	99.03441445902452	0.0	0.0	0.0
ENST00000389675.6	610.5378838756944	820.2258033388015	693.2409012131716	108.84946119516708	1111.4198388441234	115.36021226279057
ENST00000441883.5	305.2689419378472	241.2428833349416	396.1376578360981	108.84946119516708	0.0	230.72042452558114
ENST00000431232.7	10989.681909762501	10904.178326739362	10992.82000495172	10340.698813540874	4723.534315087524	8478.975601315107
ENST00000397722.5	122.1075767751389	96.49715333397664	0.0	0.0	0.0	173.04031839418585
ENST00000620944.4	488.4303071005556	482.4857666698832	495.1720722951226	217.69892239033416	0.0	403.760742919767
ENST00000621774.4	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000219479.7	5555.89474326882	7719.7722667181315	8615.994057935133	6748.666594100359	8613.503751041957	7786.814327738363
ENST00000460297.1	0.0	48.24857666698832	99.03441445902452	0.0	0.0	0.0
ENST00000433358.5	61.05378838756945	144.74573000096498	247.5860361475613	108.84946119516708	0.0	115.36021226279057
ENST00000450036.1	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000468031.1	0.0	192.99430666795328	99.03441445902452	0.0	0.0	173.04031839418585
ENST00000219481.10	488.4303071005556	1157.9658400077199	940.8269373607328	326.54838358550126	555.7099194220617	403.760742919767
ENST00000461749.1	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000621088.1	122.1075767751389	0.0	0.0	0.0	0.0	0.0
ENST00000262305.9	976.8606142011112	1061.4686866737432	1039.8613518197574	761.9462283661696	833.5648791330925	461.4408490511623
ENST00000434585.5	732.6454606508333	192.99430666795328	396.1376578360981	435.3978447806683	0.0	173.04031839418585
ENST00000433603.1	549.484095488125	241.2428833349416	445.6548650656103	108.84946119516708	0.0	115.36021226279057
ENST00000269141.8	44752.426888088405	42410.49889028274	46051.0027234464	3918.580603026015	1944.984717977216	2653.284882044183
ENST00000674998.1	427.3765187129861	530.7343433368716	445.6548650656103	0.0	0.0	0.0
ENST00000676445.1	183.16136516270834	48.24857666698832	148.55162168853676	108.84946119516708	0.0	0.0
ENST00000430882.6	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000341074.10	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000421337.6	976.8606142011112	868.4743800057898	544.6892795246348	870.7956895613366	833.5648791330925	807.521485839534
ENST00000651087.1	0.0	0.0	148.55162168853676	108.84946119516708	0.0	115.36021226279057
ENST00000448420.5	122.1075767751389	530.7343433368716	99.03441445902452	217.69892239033416	277.85495971103086	115.36021226279057
ENST00000391770.9	3113.743207766042	5596.834893370646	3961.3765783609806	1632.7419179275062	1667.129758266185	1211.282228759301
ENST00000391769.2	183.16136516270834	241.2428833349416	49.51720722951226	108.84946119516708	277.85495971103086	173.04031839418585
ENST00000391768.2	2136.8825935649306	1736.9487600115797	1188.412973508294	1741.5913791226733	833.5648791330925	1038.241910365115
ENST00000682028.1	0.0	48.24857666698832	0.0	0.0	0.0	115.36021226279057
ENST00000682268.1	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000263431.4	0.0	48.24857666698832	49.51720722951226	0.0	0.0	173.04031839418585
ENST00000252729.7	122.1075767751389	48.24857666698832	49.51720722951226	0.0	0.0	0.0
ENST00000391762.5	61.05378838756945	48.24857666698832	0.0	0.0	0.0	57.680106131395284
ENST00000451517.5	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000485876.6	366.32273032541667	337.74003666891826	247.5860361475613	217.69892239033416	277.85495971103086	230.72042452558114
ENST00000303553.5	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000391759.6	122.1075767751389	0.0	148.55162168853676	0.0	277.85495971103086	57.680106131395284
ENST00000419967.5	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000321030.9	854.7530374259723	723.7286500048249	396.1376578360981	544.2473059758354	277.85495971103086	749.8413797081387
ENST00000221232.11	3052.6894193784724	2315.9316800154397	2178.757118098539	2503.537607488843	2222.839677688247	1730.4031839418585
ENST00000617930.2	0.0	0.0	0.0	0.0	0.0	57.680106131395284
ENST00000358389.7	61.05378838756945	0.0	99.03441445902452	0.0	277.85495971103086	0.0
ENST00000245615.6	610.5378838756944	289.49146000192997	445.6548650656103	544.2473059758354	0.0	288.4005306569764
ENST00000391754.5	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000429671.7	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000302937.8	61.05378838756945	48.24857666698832	0.0	108.84946119516708	0.0	57.680106131395284
ENST00000496583.1	0.0	96.49715333397664	0.0	0.0	0.0	57.680106131395284
ENST00000396383.5	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000396388.3	427.3765187129861	771.9772266718131	1188.412973508294	435.3978447806683	1111.4198388441234	865.2015919709293
ENST00000484121.5	61.05378838756945	48.24857666698832	0.0	0.0	277.85495971103086	57.680106131395284
ENST00000626547.2	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000302907.9	610.5378838756944	289.49146000192997	445.6548650656103	326.54838358550126	833.5648791330925	980.5618042337198
ENST00000391753.6	122.1075767751389	96.49715333397664	297.1032433770735	0.0	0.0	288.4005306569764
ENST00000441429.1	0.0	0.0	0.0	217.69892239033416	0.0	57.680106131395284
ENST00000301194.8	0.0	0.0	0.0	0.0	277.85495971103086	0.0
ENST00000376530.8	0.0	0.0	0.0	326.54838358550126	833.5648791330925	346.0806367883717
ENST00000376531.3	0.0	0.0	0.0	0.0	0.0	115.36021226279057
ENST00000456790.2	183.16136516270834	241.2428833349416	198.06882891804904	326.54838358550126	277.85495971103086	230.72042452558114
ENST00000435366.2	183.16136516270834	96.49715333397664	99.03441445902452	217.69892239033416	0.0	0.0
ENST00000424358.1	183.16136516270834	337.74003666891826	198.06882891804904	108.84946119516708	555.7099194220617	634.4811674453481
ENST00000246186.8	61.05378838756945	241.2428833349416	247.5860361475613	3592.032219440514	0.0	2018.8037145988349
ENST00000624581.1	0.0	0.0	49.51720722951226	0.0	277.85495971103086	0.0
ENST00000675032.1	61.05378838756945	96.49715333397664	148.55162168853676	0.0	0.0	0.0
ENST00000440766.5	61.05378838756945	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000374436.7	854.7530374259723	1013.2201100067548	841.7925229017084	1959.2903015130075	1111.4198388441234	1672.723077810463
ENST00000374443.7	61.05378838756945	48.24857666698832	49.51720722951226	108.84946119516708	277.85495971103086	288.4005306569764
ENST00000447927.6	61.05378838756945	289.49146000192997	198.06882891804904	326.54838358550126	277.85495971103086	115.36021226279057
ENST00000374450.8	3357.9583613163195	3715.140403358101	4357.514236197078	5660.171982148689	5834.954153931648	5248.889657956971
ENST00000472559.5	122.1075767751389	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000457259.5	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000374380.6	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000374385.10	2991.635630990903	2894.9146000192995	3070.0668482297597	1306.193534342005	1667.129758266185	2480.244563649997
ENST00000424405.5	122.1075767751389	48.24857666698832	346.6204506065858	108.84946119516708	0.0	115.36021226279057
ENST00000497717.5	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000443429.5	0.0	48.24857666698832	49.51720722951226	0.0	0.0	57.680106131395284
ENST00000397554.5	183.16136516270834	48.24857666698832	0.0	108.84946119516708	0.0	461.4408490511623
ENST00000491125.5	0.0	48.24857666698832	49.51720722951226	0.0	277.85495971103086	57.680106131395284
ENST00000397527.6	0.0	0.0	99.03441445902452	217.69892239033416	0.0	0.0
ENST00000397524.5	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000348547.7	8303.315220709444	7237.286500048249	7526.6154988858625	4462.8279090018505	8613.503751041957	4845.128915037204
ENST00000416206.5	0.0	0.0	0.0	108.84946119516708	0.0	0.0
ENST00000488384.1	0.0	0.0	49.51720722951226	0.0	0.0	115.36021226279057
ENST00000616283.4	122.1075767751389	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000374273.8	61.05378838756945	0.0	0.0	0.0	0.0	0.0
ENST00000352393.8	0.0	48.24857666698832	99.03441445902452	0.0	0.0	0.0
ENST00000462352.5	122.1075767751389	241.2428833349416	49.51720722951226	0.0	0.0	0.0
ENST00000473373.1	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000397443.7	3968.496245192014	5066.100550033774	4506.0658578856155	3483.1827582453466	5557.0991942206165	3633.846686277903
ENST00000397442.5	0.0	48.24857666698832	0.0	0.0	0.0	0.0
ENST00000410528.1	0.0	0.0	49.51720722951226	108.84946119516708	0.0	0.0
ENST00000374114.8	5250.6258013309725	3811.6375566920774	3961.3765783609806	8054.860128442364	1944.984717977216	5883.370825402319
ENST00000359646.1	0.0	0.0	49.51720722951226	0.0	0.0	0.0
ENST00000374104.7	976.8606142011112	627.2314966708482	693.2409012131716	653.0967671710025	0.0	865.2015919709293
ENST00000424458.5	488.4303071005556	337.74003666891826	396.1376578360981	544.2473059758354	0.0	692.1612735767434
ENST00000431148.1	61.05378838756945	48.24857666698832	0.0	0.0	0.0	0.0
